season,team_name,w,l,wp,fg,fga,3p,3pa,2p,2pa,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,mp,2p%,3p%,fg%,ft%,efg%,age
2015,boston_celtics,48.0,34.0,0.5853658536585366,46.5,107.10000000000001,10.699999999999998,31.400000000000002,36.0,75.89999999999999,21.6,27.5,14.299999999999999,40.19999999999999,54.5,27.8,10.899999999999999,5.599999999999999,16.4,26.700000000000003,125.19999999999997,290.99999999999994,0.43537500000000007,0.3302142857142857,0.42187499999999994,0.7215333333333334,0.47912499999999997,24.5
2016,boston_celtics,53.0,29.0,0.6463414634146342,46.9,102.79999999999998,14.500000000000002,39.8,32.400000000000006,62.9,21.899999999999995,28.1,11.499999999999998,39.6,51.4,29.7,8.7,4.900000000000001,14.899999999999999,24.299999999999997,130.0,291.3,0.5212,0.3511333333333333,0.4726666666666666,0.7155333333333334,0.5396666666666667,25.266666666666666
2017,boston_celtics,19.0,4.0,0.8260869565217391,42.80000000000001,97.40000000000002,12.8,36.300000000000004,29.9,60.70000000000001,21.6,28.3,11.1,42.1,53.00000000000001,24.7,8.9,4.999999999999999,15.3,23.899999999999995,120.0,283.1,0.507,0.27453333333333335,0.39953333333333335,0.7744615384615384,0.45546666666666663,24.666666666666668
2000,sacramento_kings,55.0,27.0,0.6707317073170732,44.3,99.80000000000001,7.0,19.9,37.300000000000004,79.9,22.400000000000002,29.299999999999997,13.699999999999998,38.800000000000004,52.199999999999996,26.1,11.3,6.2,16.5,23.499999999999996,118.20000000000002,285.6,0.4082857142857143,0.29745454545454547,0.3987142857142857,0.7118461538461538,0.43742857142857133,27.428571428571427
2001,sacramento_kings,61.0,21.0,0.7439024390243902,47.800000000000004,103.0,5.7,16.099999999999998,42.10000000000001,87.1,23.400000000000002,31.799999999999997,15.3,39.5,54.7,28.1,10.700000000000001,5.799999999999999,16.4,23.699999999999996,124.5,284.6,0.4579999999999999,0.23983333333333332,0.4362142857142858,0.7007857142857145,0.46014285714285713,27.071428571428573
2002,sacramento_kings,59.0,23.0,0.7195121951219512,51.1,111.4,7.7,20.1,43.400000000000006,91.4,21.400000000000002,29.1,14.8,43.0,57.9,31.500000000000007,11.5,7.099999999999999,19.1,26.799999999999997,131.5,313.00000000000006,0.4578571428571428,0.37333333333333335,0.44457142857142856,0.731,0.47664285714285715,27.5
2003,sacramento_kings,55.0,27.0,0.6707317073170732,48.8,107.50000000000001,8.100000000000001,20.6,40.5,87.30000000000001,24.400000000000002,31.400000000000002,14.5,39.300000000000004,53.89999999999999,32.0,10.700000000000001,5.4,16.9,25.3,129.79999999999998,301.50000000000006,0.45223076923076927,0.22433333333333336,0.43907692307692314,0.7216153846153847,0.46699999999999997,28.76923076923077
2004,sacramento_kings,50.0,32.0,0.6097560975609756,66.6,144.20000000000002,9.399999999999999,25.9,56.89999999999999,118.2,32.300000000000004,42.19999999999999,23.5,54.10000000000001,77.80000000000001,41.3,14.099999999999998,7.100000000000001,22.2,37.199999999999996,174.70000000000002,418.5,0.4776666666666667,0.27573333333333333,0.46200000000000013,0.7222941176470588,0.48850000000000016,27.38888888888889
2005,sacramento_kings,44.0,38.0,0.5365853658536586,48.800000000000004,110.0,8.7,25.5,40.099999999999994,84.39999999999999,28.2,35.99999999999999,14.499999999999998,41.400000000000006,55.9,28.999999999999993,10.7,5.2,18.7,28.8,134.6,334.20000000000005,0.47556250000000005,0.31430769230769234,0.4520625,0.7310666666666668,0.4791875,26.625
2006,sacramento_kings,33.0,49.0,0.4024390243902439,43.3,96.7,7.2,20.7,36.0,75.89999999999998,27.1,36.3,13.700000000000001,37.8,51.4,23.900000000000002,9.9,4.1,17.8,29.7,120.29999999999998,299.3,0.4428666666666666,0.24438461538461542,0.41946666666666665,0.7176428571428571,0.44980000000000003,27.2
2007,sacramento_kings,38.0,44.0,0.4634146341463415,53.00000000000001,118.80000000000003,9.3,24.299999999999997,43.900000000000006,94.39999999999999,30.5,39.7,16.1,44.29999999999999,60.0,30.000000000000004,12.100000000000001,5.600000000000001,24.300000000000004,35.8,146.10000000000002,365.90000000000003,0.4314210526315789,0.27071428571428574,0.41810526315789476,0.6949411764705882,0.44363157894736843,27.0
2008,sacramento_kings,17.0,65.0,0.2073170731707317,65.69999999999999,145.39999999999998,13.200000000000001,34.6,52.69999999999999,110.99999999999997,37.699999999999996,46.7,19.8,59.499999999999986,79.4,32.2,11.799999999999999,6.9,26.3,41.699999999999996,182.29999999999998,433.9000000000001,0.44309523809523815,0.3290625,0.4275714285714286,0.7756500000000001,0.4640476190476191,26.80952380952381
2009,sacramento_kings,25.0,57.0,0.3048780487804878,58.49999999999999,129.3,8.5,24.5,50.099999999999994,104.7,29.500000000000007,40.49999999999999,20.1,49.3,69.69999999999999,29.6,10.6,7.499999999999999,22.599999999999998,35.30000000000001,154.79999999999998,389.19999999999993,0.46204999999999996,0.27742857142857147,0.43915,0.6940000000000001,0.4641,25.35
2010,sacramento_kings,24.0,58.0,0.2926829268292683,53.70000000000001,120.39999999999999,8.4,24.8,45.4,95.79999999999997,24.400000000000002,33.0,17.000000000000004,39.099999999999994,56.1,28.099999999999994,10.7,5.899999999999999,21.300000000000004,30.999999999999996,140.1,336.70000000000005,0.46359999999999996,0.22440000000000004,0.42833333333333334,0.7424285714285715,0.46040000000000003,24.75
2011,sacramento_kings,22.0,44.0,0.3333333333333333,47.20000000000001,109.2,7.9,25.1,39.50000000000001,84.10000000000001,20.900000000000002,28.599999999999998,16.7,38.6,55.60000000000001,24.3,11.1,6.8,17.5,24.6,123.1,310.8,0.45386666666666664,0.22492857142857142,0.41859999999999997,0.6980666666666667,0.4527333333333333,24.4
2012,sacramento_kings,28.0,54.0,0.34146341463414637,51.00000000000001,114.89999999999999,10.6,28.900000000000002,40.80000000000001,85.9,22.099999999999998,28.8,16.6,41.8,57.900000000000006,28.400000000000002,11.5,6.4,19.7,29.9,135.20000000000002,338.69999999999993,0.4622352941176471,0.26606666666666673,0.4371176470588236,0.7806470588235295,0.47900000000000004,25.41176470588235
2013,sacramento_kings,28.0,54.0,0.34146341463414637,59.8,137.3,10.100000000000001,31.1,49.6,106.30000000000001,31.999999999999996,42.3,22.4,55.89999999999999,78.4,34.8,13.100000000000001,6.400000000000001,23.5,42.60000000000001,161.20000000000005,438.3999999999999,0.42017391304347834,0.27058823529411763,0.4000434782608696,0.7140909090909092,0.4298695652173912,25.91304347826087
2014,sacramento_kings,29.0,53.0,0.35365853658536583,50.3,113.09999999999998,7.500000000000001,22.8,42.699999999999996,90.19999999999997,32.50000000000001,43.4,15.900000000000002,47.2,62.7,34.599999999999994,10.8,5.7,23.5,29.3,140.40000000000003,346.69999999999993,0.4652631578947368,0.25146666666666667,0.44647368421052636,0.723375,0.47457894736842104,26.105263157894736
2015,sacramento_kings,33.0,49.0,0.4024390243902439,52.099999999999994,118.60000000000001,12.3,33.800000000000004,40.099999999999994,84.9,23.200000000000003,32.2,15.3,44.7,59.800000000000004,30.999999999999996,12.200000000000001,5.8999999999999995,19.599999999999998,28.0,139.79999999999998,332.19999999999993,0.4742,0.32246153846153847,0.45039999999999997,0.7136428571428571,0.49966666666666665,26.4
2016,sacramento_kings,32.0,50.0,0.3902439024390244,68.4,150.99999999999997,18.7,47.5,49.9,103.8,30.299999999999997,39.099999999999994,15.299999999999999,57.69999999999999,72.69999999999999,41.1,13.8,6.7,26.499999999999996,34.5,185.9,432.6000000000001,0.46289473684210536,0.32326315789473686,0.4536315789473684,0.7695555555555554,0.5157368421052632,26.736842105263158
2017,sacramento_kings,7.0,15.0,0.3181818181818182,43.6,99.5,9.4,25.299999999999994,34.400000000000006,74.39999999999999,17.3,22.400000000000002,11.2,36.199999999999996,47.099999999999994,24.700000000000003,9.3,4.9,16.1,24.000000000000007,113.50000000000001,283.9,0.4405,0.33353846153846156,0.4238125000000001,0.7557333333333333,0.4660000000000001,26.125
2000,houston_rockets,45.0,37.0,0.5487804878048781,43.9,96.59999999999998,6.9,19.199999999999996,36.8,77.3,22.7,30.799999999999997,14.6,38.6,53.1,22.099999999999998,8.500000000000002,5.8999999999999995,16.1,26.7,117.39999999999999,300.2,0.47364285714285714,0.20199999999999999,0.45378571428571435,0.6920714285714286,0.4859285714285715,27.0
2001,houston_rockets,28.0,54.0,0.34146341463414637,46.9,110.80000000000001,8.200000000000001,24.699999999999996,38.49999999999999,85.80000000000001,22.900000000000002,30.8,16.7,40.00000000000001,56.99999999999999,24.2,8.700000000000001,6.600000000000001,17.9,25.199999999999996,125.19999999999997,337.2000000000001,0.4490000000000001,0.22100000000000003,0.42557142857142854,0.7390000000000001,0.4569285714285714,26.428571428571427
2002,houston_rockets,43.0,39.0,0.524390243902439,44.10000000000001,101.70000000000002,6.200000000000001,19.099999999999998,37.60000000000001,82.6,23.5,30.6,16.9,41.1,57.9,22.5,9.4,6.999999999999999,18.6,26.0,118.20000000000002,315.20000000000005,0.4512000000000001,0.25715384615384623,0.4235333333333334,0.7170666666666666,0.4502,25.6
2003,houston_rockets,45.0,37.0,0.5487804878048781,41.0,93.30000000000003,7.700000000000001,20.9,33.2,72.59999999999998,20.799999999999997,27.6,13.999999999999998,41.8,56.000000000000014,24.9,9.1,6.5,20.400000000000002,30.200000000000003,110.39999999999999,318.30000000000007,0.4278235294117647,0.29607692307692307,0.41900000000000004,0.703529411764706,0.45870588235294124,28.941176470588236
2004,houston_rockets,51.0,31.0,0.6219512195121951,55.400000000000006,134.5,13.399999999999999,37.0,42.1,97.50000000000003,27.900000000000006,35.10000000000001,15.8,53.100000000000016,68.89999999999998,41.1,12.0,5.3999999999999995,23.5,41.9,152.2,442.50000000000006,0.3706521739130435,0.35393749999999996,0.36047826086956525,0.8046190476190477,0.4038260869565217,29.73913043478261
2005,houston_rockets,34.0,48.0,0.4146341463414634,54.099999999999994,127.10000000000001,10.200000000000001,31.2,44.099999999999994,96.09999999999998,30.4,40.2,17.1,51.5,68.5,32.5,12.3,6.0,23.8,38.49999999999999,148.5,402.49999999999994,0.4438000000000001,0.21629411764705886,0.4151999999999999,0.719842105263158,0.4518,28.095238095238095
2006,houston_rockets,52.0,30.0,0.6341463414634146,45.90000000000001,103.50000000000001,9.700000000000001,27.300000000000004,36.10000000000001,76.19999999999999,25.000000000000004,33.5,14.7,43.50000000000001,58.1,25.199999999999996,9.1,5.699999999999999,18.4,28.6,126.6,312.8,0.4636666666666666,0.2712727272727273,0.43019999999999997,0.7441333333333334,0.4783333333333334,27.466666666666665
2007,houston_rockets,55.0,27.0,0.6707317073170732,59.3,130.29999999999995,10.299999999999999,30.699999999999996,49.1,99.5,26.1,39.4,21.8,47.99999999999999,69.8,32.3,11.0,7.7,21.1,36.199999999999996,155.4,370.8,0.511952380952381,0.2195625,0.4846190476190476,0.6700555555555555,0.5204285714285714,27.428571428571427
2008,houston_rockets,53.0,29.0,0.6463414634146342,50.300000000000004,113.10000000000001,11.399999999999999,30.4,38.599999999999994,82.6,25.599999999999994,32.1,13.700000000000003,44.599999999999994,58.7,31.800000000000004,9.8,6.799999999999999,19.7,25.999999999999996,137.0,347.8,0.4611176470588235,0.3676,0.4418235294117646,0.7768571428571428,0.4922941176470587,28.176470588235293
2009,houston_rockets,42.0,40.0,0.5121951219512195,57.199999999999996,130.29999999999998,10.2,31.400000000000006,46.69999999999999,98.9,33.0,44.4,20.4,46.499999999999986,67.0,31.500000000000007,11.300000000000002,6.699999999999999,23.400000000000002,36.5,157.60000000000002,381.20000000000005,0.4441428571428571,0.24381250000000004,0.4098571428571429,0.6240476190476191,0.43909523809523804,25.952380952380953
2010,houston_rockets,43.0,39.0,0.524390243902439,55.900000000000006,125.4,11.499999999999998,31.100000000000005,44.5,94.20000000000002,29.2,36.699999999999996,17.3,45.9,63.0,35.0,10.000000000000002,8.5,19.699999999999996,32.0,152.20000000000002,355.20000000000005,0.42125,0.26262500000000005,0.40184999999999993,0.7439444444444443,0.43765,25.85
2011,houston_rockets,34.0,32.0,0.5151515151515151,53.2,122.10000000000001,10.4,29.900000000000002,43.00000000000001,92.10000000000001,23.5,30.9,16.900000000000002,49.00000000000001,66.2,31.70000000000001,10.8,8.1,19.900000000000006,32.0,140.2,365.00000000000006,0.47989473684210526,0.2376875,0.4570000000000001,0.7175882352941176,0.48999999999999994,25.789473684210527
2012,houston_rockets,45.0,37.0,0.5487804878048781,54.8,121.60000000000002,15.9,43.7,39.199999999999996,77.99999999999999,24.2,33.0,17.2,45.599999999999994,62.80000000000001,32.699999999999996,12.900000000000002,7.3,24.599999999999998,31.099999999999998,150.29999999999998,359.49999999999994,0.4882999999999999,0.2712777777777778,0.44609999999999994,0.7474736842105264,0.5016,24.3
2013,houston_rockets,54.0,28.0,0.6585365853658537,55.800000000000004,121.6,16.2,43.7,39.7,77.69999999999999,28.0,39.2,15.8,52.2,67.8,28.299999999999997,10.7,8.399999999999999,22.2,31.8,155.69999999999996,369.9,0.4916111111111112,0.338,0.44177777777777777,0.6427333333333334,0.5098333333333334,25.38888888888889
2014,houston_rockets,56.0,26.0,0.6829268292682927,56.8,129.6,16.599999999999998,49.8,40.39999999999999,79.8,26.2,39.4,20.2,51.19999999999999,71.4,32.300000000000004,14.1,8.899999999999999,24.600000000000005,37.1,156.49999999999997,386.3000000000001,0.4807,0.28142105263157896,0.4208,0.6317,0.4822,26.65
2015,houston_rockets,41.0,41.0,0.5,52.9,117.10000000000001,13.5,40.50000000000001,39.3,76.8,26.800000000000004,38.5,15.899999999999999,46.3,62.20000000000001,29.699999999999996,13.899999999999999,7.399999999999999,22.799999999999997,33.6,146.3,340.8,0.5163529411764706,0.251125,0.45982352941176474,0.7043529411764705,0.5081764705882352,27.055555555555557
2016,houston_rockets,55.0,27.0,0.6707317073170732,55.7,121.00000000000001,19.0,53.800000000000004,36.800000000000004,66.89999999999998,27.800000000000004,35.7,15.700000000000001,45.49999999999999,61.1,32.9,11.199999999999998,6.3999999999999995,19.999999999999996,31.0,157.90000000000003,350.5,0.48850000000000005,0.312125,0.4528333333333333,0.7432222222222222,0.5208888888888888,26.0
2017,houston_rockets,17.0,4.0,0.8095238095238095,45.099999999999994,100.59999999999998,18.599999999999998,52.2,26.399999999999995,48.199999999999996,23.0,28.799999999999997,11.3,42.9,54.2,32.300000000000004,12.100000000000003,5.8999999999999995,18.700000000000003,25.2,131.3,293.2,0.4904,0.22357142857142856,0.3956666666666668,0.7344615384615385,0.4618666666666666,28.0625
2000,portland_trail_blazers,50.0,32.0,0.6097560975609756,47.00000000000001,100.4,5.6000000000000005,15.699999999999998,41.4,84.39999999999999,21.3,27.999999999999996,14.500000000000002,38.3,52.9,31.9,10.6,6.3999999999999995,19.0,27.7,120.4,310.1,0.48737499999999995,0.25446153846153846,0.47850000000000004,0.7244285714285714,0.5034375,31.25
2001,portland_trail_blazers,49.0,33.0,0.5975609756097561,43.7,97.7,6.600000000000001,18.900000000000002,37.0,78.9,21.2,28.2,16.2,35.699999999999996,52.2,29.4,10.700000000000001,5.5,17.099999999999998,25.6,115.0,298.3,0.45013333333333333,0.2866666666666666,0.4347333333333333,0.7443333333333333,0.4594,28.733333333333334
2002,portland_trail_blazers,50.0,32.0,0.6097560975609756,41.3,91.4,5.3,16.6,35.9,75.3,20.7,27.599999999999998,14.500000000000002,32.4,47.099999999999994,27.1,10.8,4.1000000000000005,16.9,24.2,108.70000000000003,284.20000000000005,0.4129333333333333,0.2609166666666667,0.3884666666666667,0.7254615384615383,0.40853333333333336,28.733333333333334
2003,portland_trail_blazers,41.0,41.0,0.5,60.7,138.10000000000002,7.9,23.0,52.9,115.00000000000001,26.000000000000004,35.900000000000006,21.600000000000005,47.4,68.79999999999998,35.7,13.400000000000002,10.399999999999999,24.1,35.6,155.19999999999996,428.9,0.42812500000000003,0.2963529411764706,0.41975,0.6728181818181818,0.4493750000000001,26.291666666666668
2004,portland_trail_blazers,27.0,55.0,0.32926829268292684,50.300000000000004,112.0,6.9,19.0,43.50000000000001,92.79999999999998,24.9,34.900000000000006,18.6,43.50000000000001,61.89999999999999,28.9,10.4,9.3,22.2,31.500000000000004,133.0,353.3,0.4538235294117646,0.3048181818181818,0.44764705882352945,0.6855000000000001,0.47211764705882353,25.705882352941178
2005,portland_trail_blazers,21.0,61.0,0.25609756097560976,49.4,111.00000000000001,7.0,20.0,42.20000000000001,91.2,23.0,34.50000000000001,16.2,40.300000000000004,56.39999999999999,24.900000000000002,9.8,8.799999999999999,20.499999999999996,34.400000000000006,128.39999999999998,357.5,0.4711176470588234,0.29861538461538456,0.4544705882352941,0.6659411764705883,0.48817647058823527,25.058823529411764
2006,portland_trail_blazers,32.0,50.0,0.3902439024390244,46.50000000000001,105.1,6.600000000000001,20.0,40.0,85.0,24.5,31.800000000000004,15.700000000000003,38.0,53.49999999999999,24.700000000000006,9.4,6.800000000000001,19.199999999999996,34.99999999999999,124.20000000000002,336.70000000000005,0.459625,0.27584615384615385,0.42818750000000005,0.7530625000000001,0.46037500000000003,24.705882352941178
2007,portland_trail_blazers,41.0,41.0,0.5,41.00000000000001,92.20000000000002,7.700000000000001,21.4,33.199999999999996,70.5,19.900000000000002,25.7,12.499999999999998,34.7,47.199999999999996,24.0,6.299999999999999,5.1000000000000005,14.4,23.2,109.10000000000001,280.79999999999995,0.46128571428571435,0.24642857142857144,0.4344285714285715,0.746076923076923,0.4753571428571429,23.857142857142858
2008,portland_trail_blazers,54.0,28.0,0.6585365853658537,40.900000000000006,89.69999999999999,8.0,21.5,33.2,68.1,21.3,28.2,16.0,32.800000000000004,48.6,22.200000000000003,7.7,5.699999999999999,14.5,24.200000000000003,111.4,278.2,0.46478571428571425,0.34299999999999997,0.4201333333333333,0.7453571428571429,0.45626666666666665,24.2
2009,portland_trail_blazers,50.0,32.0,0.6097560975609756,54.400000000000006,117.9,9.2,25.9,45.1,92.0,28.6,36.599999999999994,20.5,50.8,71.0,28.5,9.700000000000001,9.599999999999998,18.3,34.5,146.29999999999998,378.49999999999994,0.48444444444444457,0.23813333333333334,0.4315263157894737,0.7629999999999999,0.4631052631578948,25.789473684210527
2010,portland_trail_blazers,48.0,34.0,0.5853658536585366,48.99999999999999,112.5,7.9,23.5,41.1,88.9,24.3,31.599999999999998,21.3,45.9,67.0,28.499999999999993,11.0,6.799999999999999,20.0,33.2,130.50000000000003,359.8999999999999,0.44105555555555553,0.3064615384615385,0.4212222222222223,0.6902352941176471,0.44833333333333325,27.444444444444443
2011,portland_trail_blazers,28.0,38.0,0.42424242424242425,52.69999999999999,115.5,8.8,26.000000000000004,43.6,89.5,24.699999999999996,32.0,18.7,46.699999999999996,65.59999999999998,28.499999999999996,11.8,7.899999999999999,21.3,28.9,138.49999999999997,355.59999999999997,0.49861111111111117,0.2640833333333334,0.4781111111111111,0.7215294117647059,0.5091666666666668,26.72222222222222
2012,portland_trail_blazers,33.0,49.0,0.4024390243902439,44.400000000000006,101.19999999999999,10.299999999999999,29.499999999999996,34.199999999999996,71.89999999999999,18.799999999999997,24.7,12.799999999999997,36.599999999999994,49.400000000000006,28.599999999999998,8.6,5.0,18.299999999999997,24.900000000000002,117.89999999999999,310.3,0.4482,0.25949999999999995,0.4128666666666667,0.6835333333333334,0.45926666666666677,25.0
2013,portland_trail_blazers,54.0,28.0,0.6585365853658537,45.5,103.00000000000001,10.7,29.300000000000004,35.10000000000001,73.50000000000001,21.900000000000006,26.999999999999996,14.999999999999998,41.3,56.4,27.199999999999992,6.500000000000001,5.499999999999999,16.1,25.199999999999996,123.89999999999999,292.4,0.45933333333333337,0.24126666666666668,0.4274666666666666,0.7963333333333332,0.4797333333333333,25.4
2014,portland_trail_blazers,51.0,31.0,0.6219512195121951,54.400000000000006,120.90000000000002,14.200000000000001,38.4,40.10000000000001,82.29999999999998,21.2,27.299999999999997,15.200000000000001,50.900000000000006,66.4,30.199999999999996,9.600000000000001,6.3999999999999995,19.599999999999998,30.000000000000004,143.9,357.2,0.4732777777777778,0.3388,0.4461666666666667,0.7546470588235296,0.508,26.38888888888889
2015,portland_trail_blazers,44.0,38.0,0.5365853658536586,44.199999999999996,99.7,11.899999999999999,32.7,32.6,67.0,19.200000000000003,25.3,13.1,38.7,51.800000000000004,24.800000000000004,7.499999999999999,5.099999999999999,16.6,25.100000000000005,119.89999999999999,280.3,0.475,0.2835,0.43356249999999996,0.7668,0.4774375,24.625
2016,portland_trail_blazers,41.0,41.0,0.5,51.59999999999999,111.6,12.2,33.0,39.400000000000006,78.9,24.4,32.4,15.9,47.5,63.2,28.799999999999994,9.700000000000001,7.9,18.799999999999997,29.299999999999997,139.50000000000003,320.90000000000003,0.4842666666666667,0.31435714285714284,0.45346666666666663,0.6987999999999999,0.5120666666666666,24.333333333333332
2017,portland_trail_blazers,13.0,9.0,0.5909090909090909,42.8,97.4,10.8,28.2,31.900000000000006,69.30000000000001,20.900000000000002,25.9,13.200000000000001,45.900000000000006,58.99999999999999,20.2,7.699999999999999,6.6000000000000005,16.799999999999997,24.8,117.29999999999998,287.29999999999995,0.4381428571428571,0.32608333333333334,0.4217142857142857,0.7668333333333334,0.4751428571428571,24.642857142857142
2000,detroit_pistons,32.0,50.0,0.3902439024390244,50.50000000000001,117.10000000000002,6.1000000000000005,18.1,44.5,98.9,25.6,36.2,20.299999999999997,47.0,67.0,24.5,11.300000000000002,7.0,21.2,36.1,132.1,341.59999999999997,0.4515294117647059,0.22064285714285714,0.43017647058823527,0.6764999999999999,0.45135294117647057,27.705882352941178
2001,detroit_pistons,50.0,32.0,0.6097560975609756,43.6,96.6,8.1,22.4,35.1,74.3,22.1,28.7,11.5,35.300000000000004,46.900000000000006,25.7,9.100000000000001,7.499999999999999,17.6,27.199999999999996,116.89999999999998,291.1000000000001,0.47773333333333334,0.298,0.4579333333333333,0.7731999999999999,0.4997999999999999,28.133333333333333
2002,detroit_pistons,50.0,32.0,0.6097560975609756,38.4,91.89999999999998,7.600000000000001,21.200000000000003,30.7,70.30000000000001,22.400000000000002,29.599999999999998,12.900000000000002,35.199999999999996,48.5,23.200000000000003,8.600000000000001,7.0,15.099999999999998,29.599999999999998,106.2,297.00000000000006,0.3931333333333333,0.32308333333333333,0.3756,0.7457857142857142,0.41753333333333326,29.0
2003,detroit_pistons,54.0,28.0,0.6585365853658537,44.6,105.6,6.4,19.099999999999998,38.599999999999994,86.39999999999998,24.299999999999997,32.3,16.3,41.7,57.7,29.7,11.600000000000001,9.5,19.9,31.0,119.99999999999999,339.1,0.404235294117647,0.2626428571428571,0.38694117647058823,0.717125,0.4115882352941176,28.294117647058822
2004,detroit_pistons,54.0,28.0,0.6585365853658537,42.8,100.69999999999999,5.2,16.7,37.5,84.2,25.7,34.699999999999996,16.0,39.9,56.10000000000001,27.2,8.9,7.3,17.6,28.100000000000005,116.29999999999998,320.0,0.41017647058823536,0.21133333333333335,0.39288235294117646,0.7332352941176472,0.4154705882352941,28.352941176470587
2005,detroit_pistons,64.0,18.0,0.7804878048780488,45.800000000000004,101.8,8.7,22.300000000000004,37.49999999999999,79.1,20.4,28.400000000000002,15.6,35.5,50.7,30.6,8.7,8.0,15.6,26.799999999999997,121.09999999999998,309.5,0.46152941176470597,0.27893333333333337,0.44282352941176467,0.6584666666666668,0.4768235294117647,27.470588235294116
2006,detroit_pistons,53.0,29.0,0.6463414634146342,45.7,100.00000000000001,6.300000000000001,18.8,39.3,81.39999999999999,24.1,31.200000000000003,16.6,38.400000000000006,54.90000000000001,27.599999999999998,9.7,8.6,16.000000000000004,27.999999999999996,120.99999999999999,316.79999999999995,0.4677333333333333,0.28969999999999996,0.445,0.7304666666666666,0.46993333333333337,28.333333333333332
2007,detroit_pistons,59.0,23.0,0.7195121951219512,48.300000000000004,105.8,7.699999999999999,21.4,40.9,84.60000000000001,23.200000000000003,31.299999999999994,17.1,39.0,56.199999999999996,30.700000000000003,9.7,8.1,16.3,31.5,127.6,330.4,0.5081111111111112,0.25042857142857144,0.4838333333333334,0.6812222222222223,0.5121666666666668,27.894736842105264
2008,detroit_pistons,39.0,43.0,0.47560975609756095,48.8,110.4,6.6000000000000005,20.099999999999998,42.199999999999996,90.09999999999998,25.4,33.3,14.600000000000001,41.60000000000001,56.199999999999996,32.6,9.200000000000001,6.3999999999999995,15.799999999999999,27.4,129.1,333.8999999999999,0.4844,0.24066666666666667,0.4489333333333333,0.6776666666666668,0.475,27.4
2009,detroit_pistons,27.0,55.0,0.32926829268292684,47.900000000000006,107.5,6.2,19.5,41.8,87.9,23.899999999999995,32.699999999999996,16.3,35.4,51.800000000000004,27.2,9.5,5.000000000000001,17.2,29.599999999999998,125.4,322.3,0.47785714285714287,0.2354615384615385,0.4527142857142858,0.7037142857142857,0.4807142857142858,26.857142857142858
2010,detroit_pistons,30.0,52.0,0.36585365853658536,44.800000000000004,97.49999999999997,6.800000000000001,18.1,37.8,79.5,20.299999999999997,27.700000000000003,13.899999999999999,33.0,46.699999999999996,25.400000000000006,8.9,4.8999999999999995,15.100000000000001,24.599999999999998,116.70000000000002,294.5,0.4729230769230769,0.31650000000000006,0.46176923076923077,0.6776153846153845,0.4942307692307693,27.23076923076923
2011,detroit_pistons,25.0,41.0,0.3787878787878788,42.00000000000001,97.70000000000003,6.3999999999999995,19.1,35.5,78.6,20.200000000000003,26.3,13.5,34.599999999999994,48.099999999999994,22.799999999999997,8.7,5.1000000000000005,17.7,24.399999999999995,110.4,291.9,0.44242857142857134,0.26384615384615384,0.42435714285714293,0.7095,0.45185714285714285,27.071428571428573
2012,detroit_pistons,29.0,53.0,0.35365853658536583,51.3,112.99999999999999,9.700000000000001,26.4,41.5,87.0,22.2,32.1,15.9,41.6,57.5,31.700000000000003,10.1,6.7,20.000000000000004,29.7,134.5,349.00000000000006,0.48250000000000004,0.34221428571428575,0.46106249999999993,0.7045624999999999,0.5052499999999999,25.875
2013,detroit_pistons,29.0,53.0,0.35365853658536583,45.800000000000004,105.19999999999999,8.1,26.299999999999997,37.400000000000006,78.39999999999999,20.2,29.799999999999997,16.7,36.4,53.699999999999996,26.400000000000002,9.999999999999998,5.7,17.599999999999998,25.800000000000004,119.89999999999998,295.40000000000003,0.4607333333333334,0.31366666666666665,0.4214,0.7034,0.4699333333333333,25.6
2014,detroit_pistons,32.0,50.0,0.3902439024390244,62.900000000000006,150.99999999999997,14.5,44.89999999999999,48.2,106.19999999999999,25.099999999999998,35.2,18.999999999999996,51.3,70.60000000000001,45.5,12.799999999999999,7.7,23.400000000000002,32.7,165.1,413.1,0.4575000000000002,0.2866666666666667,0.40700000000000003,0.7838823529411765,0.45809999999999995,27.0
2015,detroit_pistons,44.0,38.0,0.5365853658536586,53.099999999999994,123.4,14.600000000000003,41.10000000000001,38.599999999999994,82.30000000000001,24.9,35.800000000000004,15.3,45.99999999999999,61.40000000000001,28.6,9.300000000000002,4.8,17.4,27.299999999999997,145.3,350.40000000000003,0.43523529411764705,0.3250625,0.42788235294117644,0.7397058823529413,0.4969411764705883,25.88235294117647
2016,detroit_pistons,37.0,45.0,0.45121951219512196,48.4,109.0,9.700000000000001,29.8,38.6,79.4,17.1,23.399999999999995,13.500000000000002,41.300000000000004,54.800000000000004,27.0,8.400000000000002,4.3,14.300000000000002,21.6,123.60000000000002,296.5,0.4602666666666666,0.29230769230769227,0.41986666666666667,0.7678666666666668,0.46153333333333335,25.466666666666665
2017,detroit_pistons,14.0,7.0,0.6666666666666666,45.89999999999999,99.6,12.699999999999998,33.5,33.1,66.2,16.6,22.299999999999997,12.399999999999999,37.800000000000004,50.00000000000001,25.300000000000004,9.6,4.3999999999999995,17.3,24.2,120.7,282.3,0.503,0.29275,0.44971428571428573,0.7333571428571429,0.5082857142857142,25.857142857142858
