team_name,age,w,l,ortg,drtg,ftr,3par,ts%,efg%,tov%,orb%,ft/fga,efg%_def,tov%_def,drb%,ft/fga_def,season,wp
phoenix_suns,27.5,54.0,28.0,111.5,105.8,0.20600000000000002,0.293,0.568,0.537,12.2,22.1,0.166,0.49,13.2,72.1,0.2,2005,0.6585365853658537
memphis_grizzlies,28.1,49.0,33.0,105.9,101.6,0.33899999999999997,0.258,0.537,0.496,13.9,25.8,0.24100000000000002,0.469,14.7,72.0,0.237,2005,0.5975609756097561
miami_heat,29.2,52.0,30.0,108.7,104.5,0.363,0.22699999999999998,0.556,0.517,13.9,26.7,0.254,0.47700000000000004,12.4,76.4,0.251,2005,0.6341463414634146
los_angeles_lakers,25.1,45.0,37.0,108.4,105.7,0.32899999999999996,0.24,0.539,0.495,13.1,28.8,0.245,0.486,13.4,73.6,0.242,2005,0.5487804878048781
cleveland_cavaliers,27.1,50.0,32.0,107.8,105.4,0.36200000000000004,0.228,0.5379999999999999,0.49200000000000005,13.3,28.4,0.263,0.49,12.8,75.7,0.226,2005,0.6097560975609756
los_angeles_clippers,26.8,47.0,35.0,105.3,103.6,0.332,0.131,0.54,0.48700000000000004,13.8,25.4,0.263,0.47100000000000003,12.2,75.9,0.24,2005,0.573170731707317
indiana_pacers,27.3,41.0,41.0,104.5,102.4,0.344,0.245,0.5329999999999999,0.48700000000000004,14.8,27.1,0.254,0.46399999999999997,13.0,72.6,0.23199999999999998,2005,0.5
sacramento_kings,27.2,44.0,38.0,106.7,105.0,0.33399999999999996,0.217,0.544,0.49200000000000005,13.9,25.4,0.262,0.488,13.7,72.2,0.21,2005,0.5365853658536586
washington_wizards,26.5,42.0,40.0,109.3,107.3,0.375,0.209,0.5379999999999999,0.484,12.8,29.5,0.284,0.504,15.1,70.9,0.256,2005,0.5121951219512195
new_jersey_nets,28.6,49.0,33.0,103.9,102.4,0.34600000000000003,0.22899999999999998,0.528,0.478,13.3,24.0,0.262,0.47600000000000003,14.0,76.3,0.266,2005,0.5975609756097561
chicago_bulls,24.1,41.0,41.0,104.0,103.4,0.292,0.21899999999999997,0.527,0.48700000000000004,13.9,26.3,0.21600000000000003,0.46399999999999997,13.9,74.7,0.295,2005,0.5
denver_nuggets,27.4,44.0,38.0,105.5,105.2,0.34700000000000003,0.161,0.535,0.488,13.7,26.8,0.258,0.493,14.7,72.0,0.22699999999999998,2005,0.5365853658536586
milwaukee_bucks,25.5,40.0,42.0,106.3,107.4,0.322,0.203,0.535,0.49200000000000005,13.8,27.3,0.23800000000000002,0.504,13.8,74.6,0.262,2005,0.4878048780487805
golden_state_warriors,25.6,34.0,48.0,104.8,106.2,0.32299999999999995,0.27,0.521,0.479,13.0,26.9,0.23199999999999998,0.49200000000000005,14.1,71.6,0.243,2005,0.4146341463414634
orlando_magic,25.5,36.0,46.0,106.3,107.5,0.369,0.129,0.5429999999999999,0.496,14.7,28.5,0.27,0.49,13.0,72.5,0.264,2005,0.43902439024390244
houston_rockets,28.8,34.0,48.0,101.6,103.3,0.317,0.226,0.519,0.47100000000000003,14.3,25.5,0.24,0.47200000000000003,13.1,74.6,0.247,2005,0.4146341463414634
boston_celtics,25.3,33.0,49.0,105.2,106.9,0.349,0.204,0.551,0.504,15.7,25.5,0.263,0.49,13.8,72.8,0.282,2005,0.4024390243902439
minnesota_timberwolves,26.7,33.0,49.0,102.4,104.5,0.299,0.149,0.524,0.48,14.2,25.2,0.226,0.475,13.4,71.3,0.23600000000000002,2005,0.4024390243902439
philadelphia_76ers,26.5,38.0,44.0,106.0,108.1,0.35600000000000004,0.158,0.5379999999999999,0.48700000000000004,13.3,25.6,0.27,0.5,14.3,71.3,0.24,2005,0.4634146341463415
utah_jazz,25.6,41.0,41.0,104.1,107.0,0.397,0.149,0.519,0.467,15.0,32.4,0.28600000000000003,0.49,14.0,73.2,0.303,2005,0.5
seattle_supersonics,25.6,35.0,47.0,111.1,114.4,0.314,0.243,0.551,0.504,13.7,30.4,0.24600000000000002,0.527,13.6,69.0,0.26,2005,0.4268292682926829
toronto_raptors,25.9,27.0,55.0,109.5,112.7,0.315,0.244,0.5479999999999999,0.5,12.4,25.4,0.249,0.53,13.5,73.3,0.263,2005,0.32926829268292684
charlotte_bobcats,25.2,26.0,56.0,102.5,106.7,0.319,0.184,0.509,0.46399999999999997,13.0,27.1,0.233,0.514,16.5,70.7,0.263,2005,0.3170731707317073
atlanta_hawks,22.7,26.0,56.0,106.4,111.6,0.34,0.17800000000000002,0.534,0.486,14.7,31.4,0.255,0.513,14.1,69.5,0.275,2005,0.3170731707317073
new_york_knicks,25.6,23.0,59.0,104.0,111.0,0.41700000000000004,0.142,0.534,0.48100000000000004,16.5,31.2,0.303,0.511,13.4,72.8,0.294,2005,0.2804878048780488
portland_trail_blazers,24.6,21.0,61.0,101.1,111.9,0.31,0.166,0.511,0.474,14.5,26.6,0.214,0.507,12.6,68.2,0.231,2005,0.25609756097560976
san_antonio_spurs,30.4,58.0,24.0,109.2,99.9,0.313,0.247,0.561,0.521,13.6,24.2,0.235,0.47100000000000003,14.0,75.7,0.201,2006,0.7073170731707317
dallas_mavericks,28.1,67.0,15.0,111.3,103.2,0.317,0.218,0.5589999999999999,0.509,13.4,28.7,0.256,0.47700000000000004,14.2,75.0,0.265,2006,0.8170731707317073
phoenix_suns,27.6,61.0,21.0,113.9,106.4,0.267,0.287,0.59,0.551,13.4,22.7,0.215,0.49200000000000005,13.6,71.9,0.20600000000000002,2006,0.7439024390243902
houston_rockets,28.2,52.0,30.0,106.0,100.7,0.292,0.29,0.54,0.499,13.6,25.7,0.22,0.466,13.6,77.0,0.23,2006,0.6341463414634146
chicago_bulls,26.0,49.0,33.0,104.9,99.6,0.313,0.18600000000000003,0.534,0.493,14.7,28.6,0.22899999999999998,0.473,16.2,74.3,0.252,2006,0.5975609756097561
detroit_pistons,29.0,53.0,29.0,108.9,104.2,0.307,0.201,0.535,0.488,12.0,28.3,0.237,0.47700000000000004,14.3,70.9,0.23399999999999999,2006,0.6463414634146342
cleveland_cavaliers,26.9,50.0,32.0,105.5,101.3,0.32,0.21100000000000002,0.522,0.484,13.4,29.7,0.223,0.48,14.7,75.8,0.243,2006,0.6097560975609756
utah_jazz,25.9,51.0,31.0,110.1,107.0,0.38,0.163,0.551,0.502,14.5,31.7,0.28300000000000003,0.496,14.4,75.1,0.314,2006,0.6219512195121951
denver_nuggets,26.5,45.0,37.0,107.6,105.9,0.36,0.212,0.5479999999999999,0.501,14.6,28.9,0.268,0.499,14.5,71.8,0.203,2006,0.5487804878048781
toronto_raptors,26.0,47.0,35.0,107.0,106.0,0.303,0.22399999999999998,0.55,0.504,13.0,22.2,0.239,0.503,14.3,74.5,0.21899999999999997,2006,0.573170731707317
orlando_magic,25.6,40.0,42.0,104.9,104.1,0.39299999999999996,0.158,0.544,0.5,16.3,29.3,0.276,0.48,14.6,73.7,0.28600000000000003,2006,0.4878048780487805
los_angeles_lakers,25.3,42.0,40.0,108.6,108.6,0.33299999999999996,0.259,0.5539999999999999,0.511,14.3,26.1,0.249,0.5,13.5,72.3,0.262,2006,0.5121951219512195
golden_state_warriors,24.6,42.0,40.0,107.0,107.4,0.3,0.27899999999999997,0.5479999999999999,0.512,14.1,25.6,0.215,0.506,16.1,69.6,0.264,2006,0.5121951219512195
los_angeles_clippers,27.5,40.0,42.0,105.1,105.6,0.355,0.14300000000000002,0.537,0.48100000000000004,14.5,27.2,0.28,0.488,13.3,74.7,0.249,2006,0.4878048780487805
washington_wizards,26.8,41.0,41.0,110.1,110.6,0.35600000000000004,0.237,0.542,0.491,12.6,28.1,0.272,0.517,14.4,71.0,0.249,2006,0.5
new_jersey_nets,28.2,41.0,41.0,105.7,106.6,0.33799999999999997,0.263,0.546,0.504,14.2,24.6,0.245,0.49,13.7,74.4,0.266,2006,0.5
miami_heat,29.3,44.0,38.0,104.3,105.3,0.321,0.245,0.541,0.506,14.3,24.9,0.222,0.485,13.8,73.3,0.23199999999999998,2006,0.5365853658536586
sacramento_kings,27.3,33.0,49.0,106.2,108.0,0.379,0.23199999999999998,0.545,0.491,13.5,23.1,0.289,0.513,14.9,72.5,0.24,2006,0.4024390243902439
seattle_supersonics,25.9,31.0,51.0,107.2,110.3,0.28800000000000003,0.21899999999999997,0.544,0.499,14.5,27.8,0.228,0.515,14.1,70.9,0.243,2006,0.3780487804878049
indiana_pacers,27.2,35.0,47.0,102.9,105.5,0.324,0.212,0.523,0.474,15.1,28.4,0.24600000000000002,0.491,14.8,72.7,0.271,2006,0.4268292682926829
new_york_knicks,25.4,33.0,49.0,105.7,108.8,0.377,0.21600000000000003,0.539,0.494,15.9,31.0,0.27,0.504,13.0,74.0,0.24600000000000002,2006,0.4024390243902439
minnesota_timberwolves,27.7,32.0,50.0,103.9,107.9,0.29100000000000004,0.16699999999999998,0.537,0.49,14.8,25.1,0.231,0.498,13.3,72.1,0.226,2006,0.3902439024390244
philadelphia_76ers,26.2,35.0,47.0,103.6,106.9,0.33299999999999996,0.128,0.53,0.48,14.6,27.2,0.255,0.501,14.7,70.8,0.221,2006,0.4268292682926829
boston_celtics,23.5,24.0,58.0,103.2,106.9,0.337,0.19899999999999998,0.53,0.479,15.4,27.0,0.259,0.502,14.5,73.8,0.28,2006,0.2926829268292683
portland_trail_blazers,24.4,32.0,50.0,105.1,109.9,0.314,0.193,0.53,0.483,14.5,28.2,0.24100000000000002,0.508,13.5,73.0,0.267,2006,0.3902439024390244
charlotte_bobcats,25.5,33.0,49.0,103.6,107.6,0.322,0.193,0.524,0.48,13.9,26.4,0.23600000000000002,0.5,14.7,71.6,0.27899999999999997,2006,0.4024390243902439
milwaukee_bucks,26.0,28.0,54.0,107.0,111.7,0.28600000000000003,0.21899999999999997,0.541,0.504,14.1,27.6,0.209,0.522,14.5,68.1,0.23399999999999999,2006,0.34146341463414637
memphis_grizzlies,26.2,22.0,60.0,106.9,112.3,0.374,0.21100000000000002,0.555,0.504,15.2,25.9,0.285,0.529,14.0,71.1,0.237,2006,0.2682926829268293
atlanta_hawks,24.1,30.0,52.0,103.0,108.3,0.34600000000000003,0.163,0.523,0.47100000000000003,15.1,29.2,0.263,0.503,14.5,70.9,0.268,2006,0.36585365853658536
boston_celtics,27.9,66.0,16.0,110.2,98.9,0.34600000000000003,0.249,0.569,0.522,14.7,26.6,0.267,0.457,15.2,74.4,0.253,2007,0.8048780487804879
los_angeles_lakers,26.7,57.0,25.0,113.0,105.5,0.33299999999999996,0.257,0.57,0.525,12.9,26.3,0.256,0.485,12.9,73.4,0.214,2007,0.6951219512195121
utah_jazz,25.3,54.0,28.0,113.8,106.5,0.349,0.166,0.573,0.528,13.6,29.5,0.265,0.501,15.0,74.1,0.294,2007,0.6585365853658537
detroit_pistons,28.3,59.0,23.0,111.4,102.9,0.3,0.203,0.539,0.495,11.4,29.4,0.23,0.47,13.4,73.7,0.244,2007,0.7195121951219512
new_orleans_hornets,27.1,56.0,26.0,111.5,105.7,0.251,0.239,0.5479999999999999,0.512,11.4,27.0,0.193,0.501,13.5,75.4,0.184,2007,0.6829268292682927
phoenix_suns,29.3,55.0,27.0,113.3,108.1,0.292,0.26,0.59,0.551,13.4,22.4,0.228,0.488,11.8,70.9,0.191,2007,0.6707317073170732
san_antonio_spurs,31.4,56.0,26.0,107.2,101.8,0.276,0.251,0.5429999999999999,0.504,12.6,23.4,0.21,0.47700000000000004,12.8,77.1,0.201,2007,0.6829268292682927
houston_rockets,28.3,55.0,27.0,106.8,101.6,0.276,0.255,0.528,0.49200000000000005,13.0,29.1,0.2,0.465,12.8,74.8,0.214,2007,0.6707317073170732
orlando_magic,26.7,52.0,30.0,111.3,105.5,0.355,0.322,0.575,0.537,13.6,23.4,0.256,0.484,12.3,74.8,0.217,2007,0.6341463414634146
dallas_mavericks,28.9,51.0,31.0,111.1,106.1,0.318,0.215,0.5539999999999999,0.502,12.3,26.7,0.259,0.474,11.7,75.0,0.252,2007,0.6219512195121951
denver_nuggets,28.5,50.0,32.0,110.0,106.3,0.358,0.228,0.557,0.51,12.9,25.5,0.26899999999999996,0.499,14.1,72.1,0.203,2007,0.6097560975609756
toronto_raptors,26.3,41.0,41.0,110.2,107.0,0.247,0.217,0.551,0.511,11.4,23.4,0.2,0.505,13.5,75.0,0.205,2007,0.5
golden_state_warriors,25.5,48.0,34.0,111.8,109.5,0.276,0.295,0.5479999999999999,0.511,11.5,27.2,0.20800000000000002,0.509,14.7,70.3,0.258,2007,0.5853658536585366
philadelphia_76ers,25.3,40.0,42.0,106.4,106.0,0.321,0.14300000000000002,0.522,0.48200000000000004,13.4,31.8,0.22699999999999998,0.504,15.1,72.0,0.205,2007,0.4878048780487805
portland_trail_blazers,24.1,41.0,41.0,107.3,108.4,0.281,0.218,0.532,0.489,12.6,26.8,0.21600000000000003,0.491,12.1,71.8,0.212,2007,0.5
cleveland_cavaliers,27.1,45.0,37.0,106.0,106.4,0.308,0.231,0.52,0.48,13.1,30.4,0.221,0.494,12.9,75.9,0.24,2007,0.5487804878048781
washington_wizards,27.2,43.0,39.0,109.2,109.6,0.297,0.24100000000000002,0.535,0.489,12.5,28.9,0.233,0.513,13.5,72.8,0.217,2007,0.524390243902439
sacramento_kings,27.3,38.0,44.0,107.5,109.9,0.34600000000000003,0.20800000000000002,0.556,0.503,14.8,25.2,0.276,0.51,13.9,71.7,0.256,2007,0.4634146341463415
indiana_pacers,26.7,36.0,46.0,106.0,107.5,0.292,0.289,0.54,0.498,13.5,24.4,0.22399999999999998,0.498,14.1,73.9,0.271,2007,0.43902439024390244
atlanta_hawks,24.2,37.0,45.0,106.9,108.9,0.34,0.165,0.535,0.483,14.0,29.7,0.263,0.501,12.9,71.7,0.217,2007,0.45121951219512196
chicago_bulls,25.7,33.0,49.0,103.9,107.2,0.29600000000000004,0.19,0.515,0.47,13.4,28.9,0.223,0.496,14.2,73.1,0.258,2007,0.4024390243902439
charlotte_bobcats,26.3,32.0,50.0,104.6,109.4,0.32299999999999995,0.22,0.532,0.49200000000000005,13.9,25.6,0.23,0.505,13.4,71.0,0.235,2007,0.3902439024390244
new_jersey_nets,27.4,34.0,48.0,104.0,109.4,0.34700000000000003,0.222,0.528,0.48100000000000004,14.2,26.6,0.255,0.49700000000000005,12.7,73.8,0.271,2007,0.4146341463414634
memphis_grizzlies,24.5,22.0,60.0,105.0,111.4,0.311,0.264,0.539,0.5,14.0,23.8,0.225,0.521,12.2,73.4,0.196,2007,0.2682926829268293
minnesota_timberwolves,24.6,22.0,60.0,103.8,111.2,0.248,0.185,0.518,0.484,13.6,27.5,0.183,0.513,12.9,73.6,0.26899999999999996,2007,0.2682926829268293
new_york_knicks,25.7,23.0,59.0,104.7,111.9,0.31,0.215,0.518,0.475,13.4,28.6,0.226,0.518,12.1,72.7,0.22899999999999998,2007,0.2804878048780488
los_angeles_clippers,28.5,23.0,59.0,101.2,109.1,0.33799999999999997,0.16699999999999998,0.519,0.465,13.7,23.1,0.264,0.503,12.8,73.1,0.23600000000000002,2007,0.2804878048780488
milwaukee_bucks,25.8,26.0,56.0,105.3,112.8,0.294,0.195,0.522,0.48200000000000004,13.7,30.0,0.215,0.524,13.0,73.0,0.25,2007,0.3170731707317073
seattle_supersonics,25.4,20.0,62.0,100.5,109.5,0.265,0.134,0.509,0.467,14.3,26.8,0.204,0.503,11.9,73.7,0.215,2007,0.24390243902439024
miami_heat,27.4,15.0,67.0,100.5,110.0,0.3,0.217,0.522,0.48200000000000004,14.4,22.1,0.218,0.51,13.6,71.9,0.245,2007,0.18292682926829268
cleveland_cavaliers,26.6,66.0,16.0,112.4,102.4,0.312,0.259,0.56,0.519,12.5,27.7,0.23600000000000002,0.46799999999999997,13.5,74.6,0.226,2008,0.8048780487804879
boston_celtics,27.8,62.0,20.0,110.5,102.3,0.32799999999999996,0.214,0.5710000000000001,0.528,15.0,27.9,0.251,0.47,14.0,75.6,0.253,2008,0.7560975609756098
los_angeles_lakers,27.4,65.0,17.0,112.8,104.7,0.299,0.217,0.555,0.513,12.3,29.4,0.23,0.49,14.2,73.0,0.213,2008,0.7926829268292683
orlando_magic,27.3,59.0,23.0,109.2,101.9,0.35100000000000003,0.335,0.5589999999999999,0.52,13.4,24.0,0.251,0.465,12.3,75.9,0.209,2008,0.7195121951219512
portland_trail_blazers,24.0,54.0,28.0,113.9,107.8,0.306,0.239,0.5529999999999999,0.511,12.5,32.6,0.23399999999999999,0.499,13.2,75.0,0.22699999999999998,2008,0.6585365853658537
houston_rockets,27.9,53.0,29.0,108.4,104.0,0.292,0.254,0.5479999999999999,0.501,13.6,26.4,0.235,0.479,11.9,75.3,0.192,2008,0.6463414634146342
san_antonio_spurs,30.4,54.0,28.0,108.5,104.3,0.251,0.248,0.5479999999999999,0.513,11.7,22.1,0.191,0.48700000000000004,11.7,78.0,0.191,2008,0.6585365853658537
denver_nuggets,27.7,54.0,28.0,110.4,106.8,0.382,0.22699999999999998,0.563,0.512,14.2,27.5,0.29,0.485,14.1,71.7,0.259,2008,0.6585365853658537
utah_jazz,25.5,48.0,34.0,110.1,107.3,0.355,0.16899999999999998,0.5539999999999999,0.504,13.6,28.2,0.27399999999999997,0.505,15.0,72.7,0.262,2008,0.5853658536585366
atlanta_hawks,25.8,47.0,35.0,109.3,107.6,0.32299999999999995,0.253,0.546,0.504,12.5,26.0,0.23800000000000002,0.494,13.2,71.6,0.21,2008,0.573170731707317
dallas_mavericks,29.0,50.0,32.0,110.5,108.4,0.27399999999999997,0.24100000000000002,0.55,0.504,12.1,26.6,0.22399999999999998,0.493,12.3,74.6,0.225,2008,0.6097560975609756
phoenix_suns,29.5,46.0,36.0,113.6,111.6,0.336,0.21600000000000003,0.584,0.545,14.4,27.7,0.25,0.511,12.8,71.7,0.233,2008,0.5609756097560976
new_orleans_hornets,28.2,49.0,33.0,108.7,107.0,0.28800000000000003,0.24,0.5479999999999999,0.501,12.5,24.6,0.23199999999999998,0.496,13.2,74.9,0.23,2008,0.5975609756097561
miami_heat,25.6,43.0,39.0,107.8,107.6,0.282,0.245,0.54,0.5,12.1,24.6,0.212,0.501,14.5,72.9,0.251,2008,0.524390243902439
philadelphia_76ers,26.1,41.0,41.0,107.9,107.8,0.33899999999999997,0.16399999999999998,0.532,0.485,13.4,31.3,0.253,0.507,14.9,71.4,0.21600000000000003,2008,0.5
chicago_bulls,24.9,41.0,41.0,108.4,108.7,0.3,0.18899999999999997,0.541,0.493,13.3,28.0,0.239,0.493,13.1,70.9,0.23800000000000002,2008,0.5
detroit_pistons,28.2,39.0,43.0,107.4,108.0,0.282,0.165,0.524,0.483,11.7,27.9,0.212,0.485,11.7,74.0,0.248,2008,0.47560975609756095
indiana_pacers,26.5,36.0,46.0,108.1,109.2,0.267,0.244,0.545,0.501,13.1,25.4,0.215,0.499,12.7,74.5,0.271,2008,0.43902439024390244
milwaukee_bucks,26.3,34.0,48.0,106.7,107.9,0.306,0.20800000000000002,0.531,0.483,13.1,27.8,0.239,0.503,15.6,74.0,0.315,2008,0.4146341463414634
charlotte_bobcats,25.8,35.0,47.0,104.7,106.1,0.312,0.213,0.536,0.494,15.1,27.7,0.231,0.498,14.4,73.0,0.22899999999999998,2008,0.4268292682926829
new_jersey_nets,25.7,34.0,48.0,108.3,111.0,0.303,0.265,0.5429999999999999,0.49700000000000005,12.7,25.2,0.23600000000000002,0.509,13.0,73.5,0.272,2008,0.4146341463414634
new_york_knicks,25.7,32.0,50.0,108.1,110.8,0.268,0.322,0.544,0.503,12.9,24.4,0.21,0.52,13.0,72.7,0.215,2008,0.3902439024390244
toronto_raptors,27.0,33.0,49.0,107.0,110.0,0.27899999999999997,0.193,0.542,0.494,12.8,24.0,0.23,0.511,12.6,73.7,0.20199999999999999,2008,0.4024390243902439
golden_state_warriors,25.0,29.0,53.0,109.5,113.3,0.33899999999999997,0.209,0.5489999999999999,0.49700000000000005,12.9,26.1,0.268,0.508,12.9,68.1,0.251,2008,0.35365853658536583
minnesota_timberwolves,25.4,24.0,58.0,106.1,111.4,0.289,0.22699999999999998,0.526,0.48100000000000004,13.3,27.7,0.222,0.515,12.0,75.0,0.254,2008,0.2926829268292683
memphis_grizzlies,23.3,24.0,58.0,103.5,109.5,0.32899999999999996,0.175,0.5329999999999999,0.486,14.8,25.8,0.249,0.515,14.1,73.5,0.247,2008,0.2926829268292683
oklahoma_city_thunder,24.5,23.0,59.0,102.9,109.4,0.308,0.141,0.521,0.47100000000000003,14.8,28.6,0.242,0.514,13.0,73.9,0.21600000000000003,2008,0.2804878048780488
washington_wizards,26.9,19.0,63.0,105.4,113.6,0.293,0.18,0.524,0.48,13.2,27.7,0.22399999999999998,0.5329999999999999,13.3,71.4,0.22699999999999998,2008,0.23170731707317074
los_angeles_clippers,26.6,19.0,63.0,102.3,111.7,0.275,0.226,0.52,0.48100000000000004,14.0,25.1,0.20199999999999999,0.512,12.4,71.2,0.22699999999999998,2008,0.23170731707317074
sacramento_kings,26.3,17.0,65.0,105.5,114.7,0.315,0.23800000000000002,0.542,0.491,14.3,24.5,0.252,0.526,13.0,69.9,0.26899999999999996,2008,0.2073170731707317
orlando_magic,27.9,59.0,23.0,111.4,103.3,0.34,0.35,0.573,0.536,13.6,24.6,0.24600000000000002,0.47700000000000004,12.2,77.4,0.205,2009,0.7195121951219512
cleveland_cavaliers,28.0,61.0,21.0,111.2,104.1,0.341,0.248,0.57,0.532,13.4,25.1,0.24600000000000002,0.48200000000000004,12.3,77.2,0.218,2009,0.7439024390243902
utah_jazz,25.6,53.0,29.0,110.7,105.0,0.34,0.184,0.565,0.524,14.2,26.8,0.252,0.49200000000000005,14.2,75.6,0.26899999999999996,2009,0.6463414634146342
san_antonio_spurs,28.7,50.0,32.0,110.0,104.5,0.29600000000000004,0.23199999999999998,0.552,0.515,12.9,26.8,0.21899999999999997,0.483,12.1,76.3,0.214,2009,0.6097560975609756
los_angeles_lakers,28.4,57.0,25.0,108.8,103.7,0.289,0.22699999999999998,0.5379999999999999,0.496,12.4,27.6,0.221,0.484,13.2,74.4,0.195,2009,0.6951219512195121
phoenix_suns,28.5,54.0,28.0,115.3,110.2,0.312,0.261,0.585,0.546,13.6,27.6,0.24,0.491,11.6,70.8,0.22399999999999998,2009,0.6585365853658537
atlanta_hawks,26.5,53.0,29.0,111.9,106.7,0.281,0.214,0.545,0.506,11.4,28.2,0.213,0.496,13.2,72.7,0.20800000000000002,2009,0.6463414634146342
denver_nuggets,27.7,53.0,29.0,111.8,107.5,0.376,0.22699999999999998,0.561,0.509,12.7,26.1,0.29,0.495,13.8,72.4,0.251,2009,0.6463414634146342
oklahoma_city_thunder,23.2,50.0,32.0,108.3,104.6,0.33299999999999996,0.185,0.547,0.494,13.9,28.6,0.268,0.483,14.0,73.6,0.22899999999999998,2009,0.6097560975609756
boston_celtics,29.4,50.0,32.0,107.7,103.8,0.332,0.228,0.564,0.522,14.5,22.8,0.248,0.48700000000000004,14.9,73.8,0.251,2009,0.6097560975609756
portland_trail_blazers,26.6,50.0,32.0,110.8,107.1,0.315,0.215,0.547,0.499,12.1,28.2,0.249,0.502,13.3,74.8,0.21899999999999997,2009,0.6097560975609756
dallas_mavericks,30.7,55.0,27.0,109.2,106.3,0.27699999999999997,0.222,0.552,0.506,12.3,24.3,0.226,0.495,13.6,73.7,0.20600000000000002,2009,0.6707317073170732
miami_heat,27.1,47.0,35.0,106.6,104.1,0.29600000000000004,0.21899999999999997,0.537,0.496,12.8,26.1,0.223,0.48,13.9,74.9,0.24600000000000002,2009,0.573170731707317
milwaukee_bucks,26.4,46.0,36.0,104.9,103.1,0.239,0.259,0.518,0.48200000000000004,12.3,26.2,0.18100000000000002,0.486,14.6,76.4,0.266,2009,0.5609756097560976
charlotte_bobcats,27.4,44.0,38.0,104.4,102.8,0.34600000000000003,0.21100000000000002,0.5379999999999999,0.49,15.1,26.5,0.26,0.491,14.7,74.2,0.19399999999999998,2009,0.5365853658536586
houston_rockets,26.0,42.0,40.0,107.6,108.0,0.292,0.265,0.537,0.494,13.2,26.9,0.225,0.511,13.6,73.8,0.215,2009,0.5121951219512195
memphis_grizzlies,24.1,40.0,42.0,108.3,109.9,0.32,0.14800000000000002,0.536,0.494,13.7,31.3,0.235,0.52,13.2,73.3,0.205,2009,0.4878048780487805
chicago_bulls,26.2,41.0,41.0,103.5,105.3,0.287,0.156,0.52,0.47700000000000004,13.3,26.6,0.217,0.484,12.3,74.8,0.212,2009,0.5
toronto_raptors,25.2,40.0,42.0,111.3,113.2,0.319,0.21100000000000002,0.564,0.521,12.7,24.7,0.244,0.513,11.8,72.9,0.247,2009,0.4878048780487805
new_orleans_hornets,27.5,37.0,45.0,107.4,110.1,0.243,0.23,0.5429999999999999,0.506,12.7,24.8,0.18899999999999997,0.523,13.5,73.8,0.205,2009,0.45121951219512196
indiana_pacers,26.6,32.0,50.0,103.7,106.8,0.29600000000000004,0.278,0.536,0.491,13.8,21.6,0.22899999999999998,0.49,13.4,73.0,0.258,2009,0.3902439024390244
golden_state_warriors,25.1,26.0,56.0,108.1,111.7,0.294,0.23800000000000002,0.557,0.514,13.1,20.9,0.23,0.525,15.1,68.5,0.26,2009,0.3170731707317073
philadelphia_76ers,25.4,27.0,55.0,106.1,110.3,0.27,0.20600000000000002,0.534,0.496,13.7,27.6,0.204,0.518,13.8,73.2,0.231,2009,0.32926829268292684
new_york_knicks,25.4,29.0,53.0,107.6,111.6,0.256,0.312,0.547,0.509,13.0,23.5,0.2,0.526,13.3,72.1,0.207,2009,0.35365853658536583
sacramento_kings,24.1,25.0,57.0,105.3,109.9,0.28600000000000003,0.201,0.528,0.491,13.6,27.8,0.207,0.505,12.6,73.5,0.244,2009,0.3048780487804878
washington_wizards,27.6,26.0,56.0,104.2,109.4,0.28300000000000003,0.183,0.524,0.48100000000000004,13.9,27.6,0.21600000000000003,0.502,12.8,72.4,0.239,2009,0.3170731707317073
detroit_pistons,26.7,27.0,55.0,105.6,111.4,0.303,0.18,0.515,0.474,12.8,30.3,0.22,0.526,14.2,73.4,0.264,2009,0.32926829268292684
los_angeles_clippers,27.3,29.0,53.0,103.3,110.1,0.28300000000000003,0.221,0.529,0.491,14.8,27.1,0.20600000000000002,0.509,12.2,74.0,0.214,2009,0.35365853658536583
new_jersey_nets,24.8,12.0,70.0,100.6,110.5,0.307,0.18100000000000002,0.509,0.45799999999999996,13.7,25.1,0.24,0.517,13.3,71.8,0.22899999999999998,2009,0.14634146341463414
minnesota_timberwolves,24.1,15.0,67.0,101.7,111.6,0.278,0.171,0.518,0.478,14.6,26.7,0.207,0.525,13.0,73.6,0.22,2009,0.18292682926829268
miami_heat,29.0,58.0,24.0,111.7,103.5,0.363,0.235,0.573,0.524,13.5,25.2,0.27899999999999997,0.475,12.6,75.5,0.223,2010,0.7073170731707317
chicago_bulls,26.4,62.0,20.0,108.3,100.3,0.305,0.215,0.541,0.501,13.5,29.4,0.22699999999999998,0.46299999999999997,13.6,76.2,0.222,2010,0.7560975609756098
los_angeles_lakers,30.2,57.0,25.0,111.0,104.3,0.293,0.22,0.545,0.502,12.3,29.2,0.228,0.47700000000000004,12.8,72.3,0.18100000000000002,2010,0.6951219512195121
san_antonio_spurs,28.8,61.0,21.0,111.8,105.6,0.299,0.261,0.5670000000000001,0.527,12.8,24.9,0.22899999999999998,0.491,12.6,74.6,0.19,2010,0.7439024390243902
orlando_magic,27.6,52.0,30.0,107.9,102.0,0.32799999999999996,0.32799999999999996,0.5539999999999999,0.521,14.3,26.1,0.22699999999999998,0.475,13.3,76.9,0.21899999999999997,2010,0.6341463414634146
boston_celtics,29.5,56.0,26.0,106.2,100.3,0.305,0.18,0.561,0.519,14.5,21.1,0.235,0.469,14.8,74.7,0.235,2010,0.6829268292682927
